order_id,bank_to,amount3,k_symbol
34802,KL,0,Insurance
34803,AB,0,Household
34804,WX,0,Household
34805,AB,0,Household
34806,ST,0,Insurance
34807,ST,0,Household
34808,OP,1,Household
34809,OP,2,Household
34810,GH,1,Loan
34811,OP,1,Leasing
34812,ST,1,Household
34813,QR,0,Household
34816,GH,0,Household
34817,WX,0,Household
34818,AB,0,Household
34819,CD,0,Insurance
34820,UV,0,Household
34821,ST,0,Household
34822,AB,0,Household
34823,KL,0,Household
34824,MN,0,Household
34825,EF,0,Loan
34826,EF,3,Household
34827,YZ,2,Household
34828,ST,1,Household
34829,MN,0,Household
34831,CD,1,Loan
34832,CD,1,Household
34833,OP,1,Household
34834,KL,3,Loan
34835,MN,0,Household
34836,UV,0,Household
34837,AB,2,Household
34838,UV,0,Household
34839,AB,1,Household
34840,WX,1,Household
34842,OP,0,Household
34843,KL,1,Household
34844,WX,1,Leasing
34845,MN,1,Household
34846,AB,1,Household
34847,ST,1,Household
34848,GH,3,Household
34849,OP,1,Household
34850,EF,2,Household
34851,KL,1,Household
34852,YZ,0,Leasing
34853,GH,0,Household
34854,KL,1,Household
34855,WX,2,Household
34856,GH,1,Household
34857,MN,0,Household
34858,ST,3,Household
34859,YZ,0,Leasing
34860,QR,0,Household
34861,GH,0,Household
34862,YZ,1,Household
34863,EF,1,Household
34865,KL,1,Household
34866,MN,0,Household
34867,EF,0,Insurance
34868,EF,0,Household
34869,CD,1,Household
34870,CD,2,Loan
34872,CD,0,Household
34873,WX,1,Household
34874,AB,0,Household
34875,EF,0,Insurance
34876,IJ,0,Household
34877,MN,0,Leasing
34878,MN,3,Household
34879,WX,0,Household
34880,QR,1,Household
34881,UV,0,Household
34882,WX,0,Household
34883,AB,0,Household
34884,QR,2,Household
34885,YZ,0,Loan
34886,KL,2,Household
34887,MN,2,Household
34888,WX,0,Household
34889,OP,2,Household
34890,ST,0,Household
34891,QR,0,Insurance
34892,OP,0,Household
34893,OP,0,Household
34894,QR,0,Household
34895,ST,0,Household
34896,YZ,3,Household
34897,IJ,2,Household
34898,GH,0,Household
34899,EF,1,Household
34900,CD,1,Household
34901,CD,0,Household
34902,EF,1,Household
34906,QR,1,Household
34907,UV,0,Household
34908,GH,1,Household
34909,QR,0,Insurance
34910,OP,0,Household
34911,ST,0,Leasing
34915,ST,3,Household
34916,UV,0,Household
34917,KL,1,Household
34918,KL,0,Household
34919,YZ,0,Leasing
34920,IJ,0,Household
34921,IJ,0,Household
34922,UV,0,Insurance
34923,MN,2,Loan
34924,QR,0,Household
34925,EF,0,Household
34926,CD,1,Household
34927,UV,2,Household
34928,UV,0,Household
34929,YZ,1,Household
34930,IJ,1,Household
34931,YZ,0,Loan
34932,IJ,0,Household
34933,GH,0,Loan
34934,YZ,1,Household
34935,OP,0,Household
34936,MN,0,Insurance
34937,UV,0,Household
34938,IJ,0,Leasing
34939,YZ,4,Household
34940,YZ,3,Household
34941,KL,0,Household
34942,ST,0,Household
34943,EF,0,Insurance
34944,OP,1,Household
34945,YZ,1,Household
34946,AB,0,Household
34947,YZ,0,Leasing
34951,AB,1,Household
34952,IJ,1,Household
34953,CD,0,Household
34954,QR,0,Household
34955,QR,0,Household
34956,EF,0,Insurance
34957,CD,3,Household
34958,ST,0,Household
34959,EF,1,Household
34960,CD,0,Household
34961,YZ,3,Household
34962,IJ,0,Leasing
34963,QR,2,Household
34964,MN,1,Household
34965,CD,1,Household
34966,AB,0,Household
34967,KL,0,Household
34968,IJ,1,Household
34969,ST,0,Household
34970,QR,0,Household
34971,AB,0,Household
34972,YZ,0,Insurance
34973,CD,1,Household
34974,WX,0,Leasing
34975,CD,0,Household
34976,KL,0,Household
34977,ST,0,Insurance
34978,YZ,0,Household
34979,AB,0,Household
34980,GH,2,Household
34981,UV,0,Household
34982,UV,0,Household
34983,AB,3,Insurance
34984,WX,1,Household
34985,IJ,0,Household
34986,GH,1,Household
34987,UV,2,Household
34988,EF,1,Household
34989,ST,0,Leasing
34990,QR,3,Household
34991,WX,1,Household
34992,YZ,1,Household
34993,MN,0,Insurance
34994,OP,1,Household
34995,YZ,1,Household
34996,KL,1,Household
34997,WX,0,Household
34998,CD,2,Household
34999,QR,2,Household
35000,MN,0,Household
35001,MN,2,Household
35002,AB,1,Household
35003,MN,0,Household
35004,EF,0,Insurance
35005,UV,0,Household
35006,AB,0,Household
35007,OP,1,Household
35008,MN,1,Household
35009,IJ,1,Household
35010,KL,1,Loan
35011,WX,0,Household
35012,CD,1,Household
35013,KL,1,Household
35014,WX,1,Household
35015,AB,0,Household
35016,ST,0,Insurance
35017,GH,1,Household
35018,AB,0,Household
35019,GH,1,Household
35020,WX,0,Household
35021,OP,0,Household
35022,YZ,0,Insurance
35023,KL,0,Household
35024,KL,0,Household
35025,GH,0,Household
35026,EF,1,Household
35027,KL,0,Household
35028,EF,0,Insurance
35029,QR,1,Leasing
35030,MN,2,Household
35031,QR,1,Household
35032,OP,0,Household
35033,CD,1,Insurance
35034,CD,2,Household
35035,UV,2,Household
35036,GH,3,Household
35037,UV,2,Household
35038,GH,1,Household
35039,GH,0,Household
35044,EF,1,Household
35046,IJ,0,Household
35047,UV,1,Household
35048,MN,2,Household
35049,KL,1,Household
35050,YZ,0,Household
35051,MN,1,Insurance
35052,YZ,0,Household
35053,WX,0,Loan
35054,IJ,2,Household
35055,AB,0,Household
35056,QR,0,Household
35057,MN,0,Household
35058,YZ,1,Insurance
35059,YZ,0,Leasing
35060,YZ,1,Leasing
35061,CD,0,Household
35062,ST,0,Household
35063,MN,0,Household
35064,ST,0,Household
35065,UV,0,Household
35066,WX,2,Household
35067,GH,0,Household
35068,YZ,1,Household
35069,YZ,0,Household
35070,QR,0,Insurance
35071,YZ,2,Household
35072,IJ,1,Household
35073,IJ,0,Household
35074,CD,1,Household
35075,MN,0,Household
35076,KL,3,Household
35077,CD,0,Household
35078,CD,1,Household
35080,QR,0,Household
35081,OP,0,Household
35082,ST,0,Household
35083,IJ,1,Household
35084,MN,0,Insurance
35085,UV,0,Household
35086,ST,0,Household
35087,WX,1,Loan
35088,AB,0,Leasing
35089,ST,2,Household
35090,EF,1,Household
35091,MN,0,Loan
35092,UV,1,Household
35093,YZ,2,Household
35094,QR,2,Household
35095,KL,0,Household
35096,GH,2,Household
35097,GH,0,Insurance
35098,QR,0,Household
35099,OP,1,Household
35100,AB,1,Household
35101,CD,1,Household
35102,GH,0,Leasing
35103,UV,2,Household
35104,AB,1,Household
35105,UV,0,Household
35106,AB,0,Household
35107,UV,0,Loan
35108,GH,0,Household
35109,QR,0,Household
35110,KL,1,Insurance
35111,MN,0,Household
35115,CD,1,Household
35116,IJ,2,Loan
35117,UV,4,Household
35118,QR,1,Household
35119,OP,0,Household
35120,YZ,0,Household
35121,YZ,0,Insurance
35126,CD,0,Household
35127,EF,0,Household
35128,IJ,1,Household
35129,KL,0,Household
35130,QR,0,Household
35131,ST,0,Insurance
35132,IJ,0,Household
35133,YZ,1,Household
35134,GH,0,Leasing
35135,MN,0,Household
35136,KL,0,Household
35137,GH,0,Household
35138,MN,1,Household
35139,GH,1,Household
35140,GH,0,Household
35141,QR,0,Household
35142,MN,0,Household
35143,OP,0,Household
35144,YZ,0,Household
35145,OP,1,Household
35146,EF,0,Household
35147,MN,0,Household
35148,MN,1,Household
35149,WX,0,Household
35150,IJ,1,Household
35153,GH,0,Leasing
35154,WX,0,Household
35155,ST,1,Household
35156,CD,2,Household
35157,UV,0,Household
35158,YZ,2,Household
35159,EF,1,Loan
35160,CD,1,Loan
35161,KL,0,Household
35162,QR,0,Household
35163,YZ,2,Household
35164,QR,0,Household
35165,YZ,0,Insurance
35166,YZ,0,Household
35167,EF,0,Household
35168,UV,0,Household
35169,KL,0,Household
35170,OP,2,Household
35171,AB,2,Household
35172,GH,3,Household
35173,EF,0,Loan
35174,UV,3,Household
35175,UV,0,Household
35176,AB,0,Insurance
35177,CD,0,Household
35178,QR,0,Household
35179,YZ,0,Insurance
35180,OP,0,Household
35181,ST,1,Household
35182,KL,1,Household
35183,MN,0,Household
35184,ST,1,Household
35185,KL,1,Household
35186,WX,1,Household
35187,OP,0,Household
35188,IJ,0,Household
35189,CD,0,Household
35190,YZ,0,Household
35196,YZ,3,Household
35197,UV,0,Household
35198,YZ,0,Leasing
35199,MN,0,Household
35200,WX,0,Leasing
35201,MN,0,Household
35202,GH,1,Household
35203,YZ,0,Insurance
35204,MN,0,Household
35205,CD,0,Household
35206,ST,0,Household
35207,AB,0,Insurance
35208,KL,1,Household
35209,CD,1,Household
35210,MN,1,Household
35211,MN,0,Household
35212,WX,0,Household
35213,YZ,1,Loan
35214,ST,4,Household
35215,YZ,0,Household
35216,QR,0,Household
35217,EF,1,Household
35218,GH,1,Household
35219,AB,1,Household
35220,CD,0,Household
35221,YZ,0,Household
35222,YZ,0,Household
35223,EF,0,Household
35224,YZ,0,Insurance
35225,EF,0,Household
35226,EF,2,Household
35227,WX,0,Leasing
35228,OP,2,Loan
35229,GH,0,Household
35230,GH,0,Household
35231,AB,1,Loan
35232,MN,0,Household
35233,EF,1,Household
35234,GH,0,Household
35235,ST,2,Household
35236,IJ,0,Household
35237,AB,0,Leasing
35238,CD,1,Household
35239,AB,0,Household
35240,IJ,1,Household
35241,WX,0,Household
35242,EF,0,Insurance
35243,UV,0,Household
35244,IJ,0,Household
35245,AB,0,Loan
35246,QR,1,Household
35247,ST,3,Household
35248,KL,3,Household
35249,UV,0,Household
35250,WX,0,Insurance
35251,MN,0,Household
35252,GH,2,Household
35253,AB,0,Household
35254,IJ,2,Household
35255,QR,1,Household
35256,YZ,0,Household
35257,ST,0,Household
35258,ST,0,Household
35259,ST,0,Household
35260,WX,1,Household
35261,UV,0,Household
35262,QR,0,Insurance
35263,WX,2,Household
35264,ST,0,Household
35265,QR,0,Household
35266,AB,0,Household
35267,EF,0,Household
35268,MN,0,Insurance
35269,OP,0,Household
35270,AB,0,Household
35271,GH,0,Household
35272,AB,1,Household
35273,WX,0,Household
35274,WX,1,Household
35275,QR,0,Leasing
35276,CD,0,Household
35277,YZ,3,Household
35278,IJ,0,Household
35279,ST,2,Household
35280,ST,2,Household
35281,KL,1,Household
35282,UV,0,Household
35283,YZ,0,Insurance
35284,YZ,0,Household
35285,QR,0,Household
35286,KL,0,Household
35287,IJ,1,Household
35288,AB,0,Household
35289,KL,0,Insurance
35291,OP,1,Leasing
35292,YZ,1,Household
35297,ST,1,Household
35298,MN,0,Leasing
35303,MN,0,Leasing
35304,EF,2,Household
35317,ST,0,Leasing
35318,IJ,0,Household
35319,QR,3,Household
35334,MN,0,Household
35335,OP,0,Household
35336,OP,0,Loan
35352,MN,1,Leasing
35364,IJ,0,Loan
35372,WX,1,Loan
35381,YZ,1,Leasing
35382,CD,2,Household
35383,WX,2,Household
35391,EF,0,Leasing
35392,WX,3,Household
35402,WX,1,Loan
35403,AB,1,Household
35404,QR,0,Household
35405,ST,0,Insurance
35409,YZ,1,Loan
35417,UV,1,Leasing
35418,YZ,1,Household
35419,KL,0,Household
35420,WX,0,Insurance
35422,YZ,1,Household
35423,ST,0,Household
35424,CD,0,Leasing
35433,AB,0,Household
35434,IJ,0,Household
35435,QR,0,Insurance
35436,GH,0,Loan
35462,MN,1,Loan
35463,IJ,4,Household
35472,CD,1,Loan
35473,QR,3,Household
35474,GH,0,Household
35475,QR,0,Insurance
35478,YZ,0,Leasing
35479,OP,0,Household
35480,UV,1,Household
35482,OP,0,Leasing
35483,WX,1,Household
35493,OP,0,Leasing
35494,QR,1,Loan
35495,WX,2,Household
35503,ST,1,Household
35504,WX,0,Household
35505,QR,0,Insurance
35506,CD,0,Leasing
35532,WX,0,Leasing
35533,GH,4,Household
35557,EF,2,Household
35558,UV,0,Leasing
35565,QR,0,Household
35566,MN,0,Household
35567,IJ,0,Insurance
35568,QR,2,Loan
35639,GH,0,Leasing
35649,CD,1,Household
35650,OP,0,Leasing
35663,UV,1,Leasing
35664,WX,2,Household
35668,ST,1,Loan
35669,CD,3,Household
35670,AB,0,Household
35671,EF,1,Loan
35672,OP,4,Household
35680,MN,3,Household
35681,QR,0,Leasing
35683,IJ,2,Household
35684,AB,1,Loan
35690,QR,0,Leasing
35691,UV,3,Household
35695,IJ,0,Leasing
35718,GH,1,Loan
35719,IJ,1,Household
35737,UV,1,Loan
35748,YZ,1,Leasing
35749,KL,4,Household
35752,GH,1,Loan
35763,KL,1,Leasing
35764,CD,1,Household
35765,OP,0,Household
35767,WX,1,Leasing
35768,GH,2,Household
35772,CD,1,Leasing
35773,WX,2,Household
35774,IJ,0,Loan
35781,AB,1,Loan
35782,KL,2,Household
35785,EF,0,Leasing
35786,KL,1,Household
35787,AB,1,Household
35791,EF,1,Household
35792,MN,0,Leasing
35794,MN,1,Loan
35795,CD,4,Household
35796,AB,0,Leasing
35798,IJ,0,Leasing
35802,AB,2,Loan
35820,OP,1,Leasing
35825,IJ,0,Leasing
35826,AB,2,Household
35827,KL,1,Household
35829,ST,0,Leasing
35830,OP,4,Household
35865,YZ,1,Leasing
35866,GH,1,Household
35874,QR,1,Loan
35875,UV,2,Household
35876,ST,1,Household
35877,ST,1,Household
35878,EF,1,Loan
35879,AB,1,Household
35880,MN,1,Household
35881,QR,0,Insurance
35882,OP,0,Household
35883,EF,2,Loan
35887,ST,1,Household
35888,ST,0,Household
35889,UV,0,Insurance
35890,ST,0,Household
35891,ST,0,Leasing
35899,GH,0,Loan
35900,CD,0,Household
35901,QR,1,Household
35902,MN,0,Leasing
35905,KL,1,Household
35906,CD,2,Loan
35917,GH,0,Leasing
35918,OP,1,Household
35922,ST,0,Leasing
35925,CD,2,Household
35926,GH,0,Leasing
35931,WX,1,Loan
35932,WX,1,Loan
35941,IJ,1,Loan
35951,AB,0,Loan
35956,UV,0,Loan
35957,QR,1,Household
35964,CD,1,Leasing
35965,AB,3,Household
35967,EF,1,Household
35968,KL,1,Household
35969,KL,0,Loan
35971,YZ,0,Leasing
35972,YZ,1,Household
35973,EF,0,Household
35974,GH,1,Insurance
35975,UV,0,Loan
35978,CD,0,Leasing
36008,YZ,0,Loan
36020,WX,1,Household
36021,EF,0,Leasing
36042,QR,0,Loan
36048,CD,0,Loan
36049,OP,3,Household
36053,EF,0,Leasing
36066,IJ,0,Household
36067,EF,0,Household
36068,ST,0,Insurance
36069,WX,0,Loan
36110,UV,2,Loan
36115,ST,0,Loan
36116,AB,2,Household
36124,YZ,1,Household
36125,GH,0,Loan
36166,GH,0,Loan
36167,WX,4,Household
36170,WX,0,Loan
36181,IJ,0,Loan
36189,KL,1,Loan
36217,YZ,0,Household
36218,KL,0,Household
36219,ST,2,Loan
36230,QR,1,Loan
36231,QR,0,Household
36232,UV,0,Household
36233,MN,0,Insurance
36263,ST,1,Loan
36264,CD,1,Household
36265,OP,1,Household
36325,AB,1,Loan
36341,KL,1,Loan
36342,KL,4,Household
36345,YZ,1,Loan
36346,QR,1,Household
36347,UV,0,Household
36371,UV,1,Loan
36378,UV,0,Leasing
36413,EF,3,Loan
36424,CD,1,Loan
36443,MN,0,Household
36444,EF,0,Household
36445,UV,1,Insurance
36446,CD,0,Household
36447,KL,3,Loan
36454,UV,0,Loan
36489,OP,0,Loan
36529,MN,1,Loan
36530,YZ,1,Household
36531,QR,1,Household
36532,YZ,1,Loan
36539,AB,2,Loan
36547,MN,2,Loan
36548,OP,1,Household
36549,QR,2,Household
36599,ST,1,Loan
36618,YZ,1,Household
36619,AB,0,Household
36620,QR,0,Insurance
36621,IJ,0,Loan
36665,ST,2,Loan
36666,OP,0,Household
36667,OP,0,Household
36679,KL,2,Loan
36680,WX,1,Household
36681,WX,2,Loan
36709,ST,0,Loan
36710,UV,2,Household
36711,AB,0,Household
36729,YZ,1,Household
36730,GH,1,Loan
36748,MN,2,Loan
36749,QR,1,Loan
36754,GH,1,Loan
36755,WX,2,Household
36756,MN,2,Household
36758,OP,1,Loan
36759,OP,3,Household
36799,CD,0,Household
36800,QR,0,Household
36801,EF,0,Insurance
36802,EF,0,Loan
36851,GH,0,Leasing
36852,CD,0,Loan
36853,OP,1,Household
36854,EF,0,Household
36855,YZ,0,Insurance
36856,KL,0,Household
36866,CD,0,Household
36867,EF,1,Household
36868,OP,0,Insurance
36869,OP,0,Household
36870,IJ,1,Loan
36928,GH,1,Household
36929,CD,0,Household
36930,CD,0,Loan
36934,MN,2,Loan
36935,YZ,1,Household
36946,YZ,1,Household
36947,GH,0,Loan
36956,MN,1,Loan
36957,AB,0,Household
36958,IJ,0,Household
36959,QR,1,Insurance
37012,EF,1,Household
37013,UV,0,Loan
37032,WX,1,Loan
37033,WX,2,Loan
37059,YZ,2,Loan
37060,CD,2,Household
37085,OP,2,Loan
37087,KL,0,Household
37088,QR,1,Household
37089,KL,0,Insurance
37090,QR,0,Household
37091,KL,0,Loan
37108,OP,2,Loan
37154,KL,1,Loan
37167,GH,1,Household
37168,MN,1,Loan
37173,MN,1,Loan
37177,UV,0,Household
37178,OP,2,Household
37179,OP,0,Loan
37180,CD,1,Loan
37196,KL,1,Loan
37197,YZ,3,Household
37213,YZ,2,Loan
37214,UV,2,Household
37215,WX,0,Household
37216,QR,0,Insurance
37238,MN,1,Loan
37251,QR,1,Loan
37252,MN,1,Household
37253,UV,0,Household
37254,AB,0,Insurance
37257,AB,0,Loan
37258,KL,1,Household
37317,ST,3,Household
37318,MN,0,Loan
37323,OP,1,Loan
37324,UV,2,Household
37325,IJ,2,Household
37339,QR,0,Leasing
37361,KL,0,Loan
37362,YZ,2,Household
37378,WX,1,Loan
37421,YZ,2,Loan
37422,AB,0,Household
37423,WX,0,Household
37424,EF,0,Insurance
37425,MN,0,Leasing
37426,MN,0,Household
37427,QR,2,Household
37428,AB,1,Insurance
37435,MN,2,Loan
37456,CD,2,Loan
37457,EF,2,Household
37458,MN,0,Household
37459,IJ,0,Insurance
37462,QR,0,Loan
37463,UV,0,Household
37464,IJ,0,Household
37465,OP,0,Insurance
37466,KL,0,Household
37516,UV,2,Loan
37517,UV,2,Household
37520,IJ,1,Loan
37522,KL,0,Leasing
37560,WX,0,Leasing
37616,UV,1,Household
37617,QR,0,Household
37618,WX,0,Loan
37625,IJ,0,Leasing
37665,IJ,0,Loan
37666,KL,3,Household
37668,CD,1,Loan
37669,QR,3,Household
37699,ST,1,Loan
37700,GH,0,Household
37701,UV,0,Household
37702,OP,0,Insurance
37703,YZ,0,Household
37706,GH,1,Loan
37707,EF,2,Household
37716,EF,1,Loan
37740,UV,2,Loan
37741,ST,2,Household
37742,EF,0,Household
37748,QR,1,Loan
37755,ST,1,Loan
37782,EF,1,Loan
37783,GH,3,Household
37795,MN,0,Leasing
37838,AB,0,Leasing
37847,OP,0,Loan
37848,QR,3,Household
37850,UV,0,Loan
37888,WX,1,Loan
37889,IJ,0,Household
37890,MN,0,Household
37891,YZ,0,Insurance
37892,WX,0,Household
37906,MN,1,Loan
37912,OP,0,Leasing
37915,GH,1,Loan
37937,KL,1,Loan
37938,IJ,1,Household
37939,WX,1,Household
37940,UV,2,Insurance
37964,UV,0,Household
37965,OP,2,Household
37966,ST,0,Loan
37995,CD,0,Loan
38026,WX,1,Leasing
38027,QR,1,Household
38028,WX,3,Household
38053,KL,1,Loan
38091,CD,0,Leasing
38118,EF,1,Loan
38151,CD,1,Loan
38152,OP,3,Household
38166,OP,0,Loan
38190,AB,1,Household
38191,AB,0,Loan
38198,EF,1,Loan
38199,GH,1,Household
38200,MN,0,Household
38201,YZ,1,Insurance
38202,WX,0,Household
38263,UV,0,Household
38264,KL,1,Household
38265,MN,0,Loan
38326,WX,0,Loan
38328,MN,2,Loan
38338,UV,0,Household
38339,EF,0,Household
38340,GH,1,Insurance
38341,QR,0,Loan
38359,AB,2,Loan
38373,YZ,2,Household
38374,KL,0,Loan
38375,OP,1,Loan
38376,KL,3,Household
38395,ST,2,Loan
38408,MN,2,Loan
38431,WX,1,Household
38432,KL,0,Loan
38462,UV,2,Loan
38500,EF,0,Loan
38501,WX,3,Household
38519,YZ,2,Household
38520,QR,0,Loan
38539,GH,1,Loan
38540,MN,3,Household
38541,ST,1,Loan
38649,KL,2,Loan
38694,WX,1,Loan
38695,EF,2,Household
38708,QR,1,Loan
38729,GH,0,Loan
38820,EF,0,Household
38821,OP,2,Household
38822,CD,0,Loan
38829,GH,1,Loan
38830,EF,4,Household
38837,UV,0,Loan
38885,GH,1,Loan
38888,OP,1,Loan
38889,OP,2,Household
38890,QR,0,Household
38891,EF,2,Insurance
38921,KL,1,Loan
38930,GH,1,Loan
38931,EF,1,Household
38936,UV,0,Loan
38955,MN,0,Household
38956,KL,0,Household
38957,EF,0,Insurance
38958,KL,0,Loan
38965,MN,1,Loan
38982,QR,1,Loan
38983,KL,2,Loan
39014,OP,2,Household
39015,EF,2,Loan
39027,WX,1,Loan
39032,EF,1,Loan
39033,KL,0,Leasing
39102,UV,1,Loan
39151,QR,2,Loan
39152,QR,3,Household
39167,GH,2,Loan
39177,ST,0,Loan
39178,UV,1,Household
39179,GH,0,Household
39241,CD,0,Loan
39284,AB,2,Loan
39303,ST,1,Loan
39305,AB,0,Household
39306,OP,0,Household
39307,AB,0,Insurance
39308,EF,0,Loan
39324,AB,0,Loan
39325,UV,2,Household
39326,EF,1,Household
39328,CD,0,Loan
39337,ST,0,Household
39338,IJ,0,Household
39339,CD,0,Insurance
39340,WX,0,Loan
39352,GH,0,Loan
39380,ST,1,Loan
39463,GH,1,Household
39464,AB,0,Household
39465,YZ,0,Insurance
39466,YZ,0,Loan
39483,IJ,0,Leasing
39555,CD,1,Loan
39556,CD,0,Household
39557,YZ,0,Household
39558,WX,2,Insurance
39617,OP,1,Household
39618,YZ,0,Household
39619,ST,0,Loan
39629,AB,0,Leasing
39646,UV,1,Loan
39648,UV,1,Loan
39649,CD,1,Household
39661,WX,0,Loan
39689,ST,2,Household
39690,IJ,3,Loan
39741,ST,0,Loan
39742,ST,4,Household
39830,MN,2,Loan
39835,GH,2,Loan
39841,AB,0,Loan
39890,CD,2,Household
39891,AB,0,Household
39892,CD,0,Insurance
39893,AB,0,Household
39894,YZ,1,Loan
39924,AB,1,Loan
39925,UV,0,Household
39926,QR,3,Household
39927,AB,0,Insurance
39966,WX,1,Loan
39967,KL,4,Household
39986,CD,0,Household
39987,YZ,0,Household
39988,IJ,0,Insurance
39989,ST,0,Household
39990,AB,0,Loan
39994,ST,0,Loan
39995,ST,0,Household
39996,UV,0,Household
39997,AB,0,Insurance
40034,MN,0,Loan
40065,KL,2,Household
40066,CD,1,Loan
40071,YZ,1,Loan
40072,ST,2,Household
40073,KL,1,Loan
40074,UV,1,Household
40075,OP,0,Household
40076,IJ,0,Insurance
40077,OP,0,Household
40084,GH,1,Household
40085,AB,0,Household
40086,QR,0,Insurance
40087,EF,0,Household
40088,AB,2,Loan
40099,WX,1,Household
40100,MN,0,Loan
40158,CD,0,Leasing
40169,WX,0,Loan
40170,QR,3,Household
40207,EF,0,Household
40208,UV,2,Household
40209,UV,0,Loan
40226,WX,1,Loan
40227,WX,1,Household
40328,ST,1,Loan
40329,QR,2,Household
40349,QR,0,Loan
40357,YZ,0,Loan
40358,IJ,2,Household
40359,AB,0,Household
40360,WX,0,Insurance
40381,QR,0,Loan
40382,EF,2,Household
40383,KL,0,Household
40384,OP,0,Insurance
40395,WX,0,Loan
40410,QR,0,Household
40411,AB,0,Household
40412,QR,0,Loan
40429,ST,0,Leasing
40430,ST,0,Household
40431,CD,0,Household
40432,OP,0,Insurance
40433,MN,0,Household
40462,OP,1,Loan
40463,UV,3,Household
40465,ST,0,Leasing
40466,IJ,2,Household
40467,KL,1,Household
40524,QR,2,Loan
40559,OP,1,Household
40560,UV,1,Household
40561,CD,3,Loan
40565,AB,1,Loan
40566,EF,1,Household
40567,ST,0,Household
40568,ST,0,Insurance
40588,YZ,1,Household
40589,GH,0,Loan
40593,YZ,2,Loan
40597,EF,1,Loan
40598,GH,2,Household
40599,MN,0,Household
40635,QR,0,Loan
40636,YZ,0,Household
40637,MN,0,Household
40638,WX,0,Insurance
40639,IJ,0,Household
40654,MN,1,Loan
40655,AB,1,Household
40656,CD,1,Household
40657,KL,2,Household
40658,GH,0,Loan
40671,WX,2,Loan
40675,AB,0,Leasing
40694,KL,3,Household
40695,WX,1,Loan
40702,KL,1,Loan
40703,CD,1,Household
40704,CD,0,Household
40705,GH,3,Household
40706,YZ,2,Loan
40758,GH,1,Loan
40759,ST,0,Household
40760,YZ,2,Household
40815,UV,1,Loan
40816,ST,2,Household
40827,IJ,1,Loan
40846,EF,1,Loan
40865,WX,0,Loan
40866,WX,3,Household
40883,GH,0,Loan
40897,IJ,0,Loan
40898,EF,2,Household
40906,OP,1,Loan
40910,KL,0,Leasing
40947,AB,2,Loan
40975,MN,2,Loan
40976,KL,0,Household
40977,ST,0,Household
40978,IJ,0,Insurance
40987,KL,0,Household
40988,MN,0,Household
40989,CD,0,Insurance
40990,WX,0,Household
40991,UV,0,Loan
40999,KL,2,Loan
41000,ST,0,Household
41001,GH,0,Household
41042,UV,1,Loan
41059,WX,1,Loan
41060,EF,2,Household
41061,MN,0,Household
41062,KL,0,Insurance
41064,UV,2,Loan
41066,GH,2,Household
41067,OP,0,Household
41068,WX,0,Insurance
41069,MN,0,Household
41070,WX,0,Loan
41106,ST,1,Household
41107,WX,0,Loan
41111,CD,1,Loan
41112,ST,1,Household
41113,ST,0,Household
41131,EF,2,Loan
41132,IJ,2,Household
41168,GH,1,Loan
41214,YZ,1,Loan
41215,WX,2,Household
41216,EF,2,Household
41230,YZ,2,Loan
41231,IJ,2,Household
41232,MN,2,Loan
41266,AB,1,Loan
41267,IJ,2,Household
41276,ST,2,Loan
41316,GH,1,Loan
41317,CD,2,Loan
41332,AB,1,Household
41333,QR,0,Loan
41334,UV,1,Loan
41335,AB,0,Household
41336,MN,0,Household
41337,IJ,1,Insurance
41339,UV,1,Loan
41351,AB,1,Loan
41380,OP,1,Loan
41381,GH,0,Household
41382,IJ,3,Household
41406,ST,1,Loan
41407,KL,0,Household
41408,KL,3,Household
41415,ST,2,Household
41416,QR,0,Loan
41418,UV,2,Loan
41419,CD,1,Household
41452,MN,2,Household
41453,GH,0,Household
41454,EF,0,Loan
41468,AB,2,Loan
41469,IJ,2,Household
41471,AB,2,Household
41472,KL,0,Loan
41501,IJ,1,Loan
41507,IJ,0,Leasing
41512,QR,2,Loan
41513,UV,3,Household
41514,OP,0,Household
41515,WX,1,Household
41516,QR,0,Household
41517,GH,0,Loan
41532,WX,0,Household
41533,GH,1,Household
41534,IJ,0,Loan
41538,MN,2,Loan
41592,AB,0,Leasing
41606,ST,1,Loan
41652,QR,2,Loan
41653,AB,1,Loan
41654,GH,0,Household
41655,YZ,0,Household
41656,OP,0,Insurance
41657,KL,0,Household
41666,YZ,0,Household
41667,UV,1,Household
41668,ST,0,Loan
41742,ST,1,Loan
41746,UV,1,Loan
41747,KL,3,Household
41748,WX,2,Household
41749,AB,0,Loan
41754,IJ,1,Loan
41755,UV,1,Household
41756,QR,0,Household
41760,EF,1,Household
41761,EF,0,Loan
41778,OP,0,Leasing
41827,QR,2,Loan
41828,QR,0,Household
41829,MN,1,Household
41834,IJ,2,Loan
41835,AB,0,Household
41836,QR,2,Household
41881,YZ,0,Household
41882,ST,1,Household
41883,UV,1,Insurance
41884,OP,1,Loan
41894,GH,1,Loan
41895,CD,1,Household
41896,OP,1,Household
41989,EF,0,Household
41990,WX,1,Household
41991,AB,0,Loan
42003,ST,1,Household
42004,GH,2,Loan
42008,ST,1,Household
42009,EF,0,Loan
42029,UV,1,Loan
42047,KL,2,Loan
42048,IJ,4,Household
42056,AB,2,Loan
42068,YZ,1,Loan
42084,AB,1,Loan
42104,OP,1,Loan
42115,ST,1,Loan
