transaction_id,type,operation,amount2,balance
11306,Withdrawal,Remittance,0,0
11307,Withdrawal,Remittance,0,0
11308,Withdrawal,Remittance,0,0
11309,Withdrawal,Remittance,0,0
11322,Withdrawal,Remittance,0,0
11323,Withdrawal,Remittance,0,0
11324,Withdrawal,Remittance,0,0
11325,Withdrawal,Remittance,0,0
11326,Withdrawal,Remittance,0,0
11327,Withdrawal,Remittance,0,0
11328,Withdrawal,Remittance,0,0
11329,Withdrawal,Remittance,0,0
11330,Withdrawal,Remittance,0,0
11331,Withdrawal,Remittance,0,0
11332,Withdrawal,Remittance,0,0
11333,Withdrawal,Remittance,0,0
11346,Withdrawal,Remittance,0,0
11347,Withdrawal,Remittance,0,0
11348,Withdrawal,Remittance,0,0
11349,Withdrawal,Remittance,0,0
11350,Withdrawal,Remittance,0,0
11351,Withdrawal,Remittance,0,0
11352,Withdrawal,Remittance,0,0
11353,Withdrawal,Remittance,0,0
11354,Withdrawal,Remittance,0,0
11355,Withdrawal,Remittance,0,0
11356,Withdrawal,Remittance,0,0
11357,Withdrawal,Remittance,0,1
11370,Withdrawal,Remittance,0,0
11371,Withdrawal,Remittance,0,0
11372,Withdrawal,Remittance,0,0
11373,Withdrawal,Remittance,0,0
11374,Withdrawal,Remittance,0,0
11375,Withdrawal,Remittance,0,0
11376,Withdrawal,Remittance,0,0
11377,Withdrawal,Remittance,0,0
11378,Withdrawal,Remittance,0,0
11379,Withdrawal,Remittance,0,0
11380,Withdrawal,Remittance,0,0
11381,Withdrawal,Remittance,0,0
11383,VYBER,cw,0,0
11387,VYBER,cw,0,0
11390,VYBER,cw,0,0
11392,VYBER,cw,0,0
11394,VYBER,cw,0,0
11398,Withdrawal,cw,0,0
11400,Withdrawal,cw,0,0
11407,Withdrawal,cw,0,0
11408,Withdrawal,cw,0,0
11409,Withdrawal,cw,0,0
11412,Withdrawal,cw,0,0
11417,Withdrawal,cw,0,0
11418,Withdrawal,cw,0,0
11419,Withdrawal,cw,0,0
11420,Withdrawal,cw,0,0
11421,Withdrawal,cw,0,0
11435,Withdrawal,cw,0,0
11436,Withdrawal,cw,0,0
11437,Withdrawal,cw,0,0
11438,Withdrawal,cw,0,0
11439,Withdrawal,cw,0,0
11440,Withdrawal,cw,0,0
11441,Withdrawal,cw,0,0
11442,Withdrawal,cw,0,0
11443,Withdrawal,cw,0,0
11444,Withdrawal,cw,0,0
11445,Withdrawal,cw,0,0
11450,Credit,cic,0,0
11451,Credit,cic,0,0
11452,Credit,cic,0,0
11453,Credit,cic,0,0
11454,Credit,cic,0,0
11455,Credit,cic,0,0
11456,Credit,cic,0,0
11457,Credit,cic,0,0
11458,Credit,cic,0,0
11459,Credit,cic,0,0
11460,Credit,cic,0,0
11461,Credit,cic,0,0
19834,Credit,Collection,1,1
19835,Credit,Collection,1,1
19836,Credit,Collection,1,1
19837,Credit,Collection,1,1
19838,Credit,Collection,1,1
19839,Credit,Collection,2,1
19840,Credit,Collection,1,1
19841,Credit,Collection,1,1
19842,Credit,Collection,1,1
19843,Credit,Collection,1,1
19844,Credit,Collection,1,1
19845,Credit,Collection,2,1
19846,Credit,Collection,1,1
19847,Credit,Collection,1,1
19848,Credit,Collection,1,1
19849,Credit,Collection,1,1
19850,Credit,Collection,1,1
19851,Credit,Collection,2,1
19852,Credit,Collection,1,1
19853,Credit,Collection,1,1
19854,Credit,Collection,1,1
19855,Credit,Collection,1,1
19856,Credit,Collection,1,1
19857,Credit,Collection,2,1
19858,Credit,Collection,1,1
19859,Credit,Collection,1,1
19860,Credit,Collection,1,1
19861,Credit,Collection,1,2
19862,Credit,Collection,1,2
19863,Credit,Collection,2,2
19864,Credit,Collection,1,1
19865,Credit,Collection,1,1
19866,Credit,Collection,1,2
19867,Credit,Collection,1,2
19868,Credit,Collection,1,1
19869,Credit,Collection,2,2
19894,Withdrawal,cw,0,0
19895,Withdrawal,cw,0,1
19896,Withdrawal,cw,0,1
19897,Withdrawal,cw,0,0
19898,Withdrawal,Remittance,0,0
19899,Withdrawal,Remittance,0,0
19900,Withdrawal,Remittance,0,0
19901,Withdrawal,Remittance,0,0
19902,Withdrawal,Remittance,0,0
19903,Withdrawal,Remittance,0,0
19904,Withdrawal,Remittance,0,0
19905,Withdrawal,Remittance,0,0
19906,Withdrawal,Remittance,0,0
19907,Withdrawal,Remittance,0,0
19908,Withdrawal,Remittance,0,0
19909,Withdrawal,Remittance,0,0
19910,Withdrawal,Remittance,0,0
19911,Withdrawal,Remittance,0,0
19912,Withdrawal,Remittance,0,0
19913,Withdrawal,Remittance,0,1
19914,Withdrawal,Remittance,0,1
19915,Withdrawal,Remittance,0,0
19916,Withdrawal,Remittance,0,0
19917,Withdrawal,Remittance,0,1
19918,Withdrawal,Remittance,0,1
19919,Withdrawal,Remittance,0,1
19920,Withdrawal,Remittance,0,1
19921,Withdrawal,Remittance,0,1
19922,Withdrawal,cw,0,1
19923,Withdrawal,cw,0,2
19924,Withdrawal,cw,0,0
19925,Withdrawal,cw,0,1
19926,Withdrawal,cw,0,1
19927,Withdrawal,cw,0,1
19928,Withdrawal,cw,0,1
19929,Withdrawal,cw,0,1
19954,Withdrawal,Remittance,0,1
19955,Withdrawal,Remittance,0,0
19956,Withdrawal,Remittance,0,0
19957,Withdrawal,Remittance,0,0
19958,Withdrawal,Remittance,0,0
19959,Withdrawal,Remittance,0,1
19960,Withdrawal,Remittance,0,0
19961,Withdrawal,Remittance,0,0
19962,Withdrawal,Remittance,0,0
19963,Withdrawal,Remittance,0,0
19964,Withdrawal,Remittance,0,0
19965,Withdrawal,Remittance,0,1
19966,Withdrawal,Remittance,0,0
19967,Withdrawal,Remittance,0,0
19968,Withdrawal,Remittance,0,0
19969,Withdrawal,Remittance,0,0
19970,Withdrawal,Remittance,0,0
19971,Withdrawal,Remittance,0,0
19972,Withdrawal,Remittance,0,0
19973,Withdrawal,Remittance,0,1
19974,Withdrawal,Remittance,0,1
19975,Withdrawal,Remittance,0,0
19976,Withdrawal,Remittance,0,0
19977,Withdrawal,Remittance,0,1
19978,Withdrawal,Remittance,0,1
19979,Withdrawal,Remittance,0,1
19980,Withdrawal,Remittance,0,1
19981,Withdrawal,Remittance,0,1
19982,Withdrawal,Remittance,0,1
19983,Withdrawal,Remittance,0,1
19984,Withdrawal,Remittance,0,1
19985,Withdrawal,Remittance,0,1
19986,Withdrawal,Remittance,0,1
19987,Withdrawal,Remittance,0,1
19988,Withdrawal,Remittance,0,1
19989,Withdrawal,Remittance,0,0
20014,Withdrawal,Remittance,0,0
20015,Withdrawal,Remittance,0,0
20016,Withdrawal,Remittance,0,0
20017,Withdrawal,Remittance,0,0
20018,Withdrawal,Remittance,0,0
20019,Withdrawal,Remittance,0,0
20020,Withdrawal,Remittance,0,0
20021,Withdrawal,Remittance,0,0
20022,Withdrawal,Remittance,0,0
20023,Withdrawal,Remittance,0,0
20024,Withdrawal,Remittance,0,0
20025,Withdrawal,Remittance,0,0
20026,Withdrawal,Remittance,0,0
20027,Withdrawal,Remittance,0,0
20028,Withdrawal,Remittance,0,0
20029,Withdrawal,Remittance,0,0
20030,Withdrawal,Remittance,0,0
20031,Withdrawal,Remittance,0,0
20032,Withdrawal,Remittance,0,0
20033,Withdrawal,Remittance,0,1
20034,Withdrawal,Remittance,0,0
20035,Withdrawal,Remittance,0,0
20036,Withdrawal,Remittance,0,0
20037,Withdrawal,Remittance,0,1
20038,Withdrawal,Remittance,0,1
20039,Withdrawal,Remittance,0,1
20040,Withdrawal,Remittance,0,1
20041,Withdrawal,Remittance,0,1
20042,Withdrawal,Remittance,0,1
20043,Withdrawal,Remittance,0,1
20044,Withdrawal,Remittance,0,1
20045,Withdrawal,Remittance,0,1
20046,Withdrawal,Remittance,0,1
20047,Withdrawal,Remittance,0,1
20048,Withdrawal,Remittance,0,1
20049,Withdrawal,Remittance,0,0
20060,VYBER,cw,0,1
20061,VYBER,cw,0,0
20062,VYBER,cw,0,0
20063,VYBER,cw,0,0
20064,VYBER,cw,0,1
20065,VYBER,cw,0,0
20066,VYBER,cw,0,0
20070,VYBER,cw,1,1
20071,VYBER,cw,0,1
20072,VYBER,cw,0,1
20074,VYBER,cw,0,0
20075,VYBER,cw,0,0
20078,VYBER,cw,0,0
20079,VYBER,cw,0,0
20080,VYBER,cw,1,0
20083,VYBER,cw,0,1
20084,VYBER,cw,0,0
20085,VYBER,cw,0,0
20086,VYBER,cw,0,1
20087,VYBER,cw,0,1
20090,Withdrawal,cw,0,0
20091,Withdrawal,cw,0,1
20092,Withdrawal,cw,0,0
20105,Withdrawal,cw,0,0
20106,Withdrawal,cw,0,0
20107,Withdrawal,cw,0,1
20108,Withdrawal,cw,0,0
20109,Withdrawal,cw,0,0
20110,Withdrawal,cw,0,0
20111,Withdrawal,cw,0,0
20112,Withdrawal,cw,0,1
20113,Withdrawal,cw,0,0
20114,Withdrawal,cw,0,0
20115,Withdrawal,cw,0,1
20116,Withdrawal,cw,0,1
20117,Withdrawal,cw,0,1
20143,Withdrawal,cw,0,0
20144,Withdrawal,cw,0,0
20145,Withdrawal,cw,0,0
20146,Withdrawal,cw,0,0
20147,Withdrawal,cw,0,0
20148,Withdrawal,cw,0,0
20149,Withdrawal,cw,0,0
20150,Withdrawal,cw,0,0
20151,Withdrawal,cw,0,0
20152,Withdrawal,cw,0,0
20153,Withdrawal,cw,0,0
20154,Withdrawal,cw,0,0
20155,Withdrawal,cw,0,0
20156,Withdrawal,cw,0,0
20157,Withdrawal,cw,0,0
20158,Withdrawal,cw,0,0
20159,Withdrawal,cw,0,0
20160,Withdrawal,cw,0,0
20161,Withdrawal,cw,0,0
20162,Withdrawal,cw,0,0
20163,Withdrawal,cw,0,0
20164,Withdrawal,cw,0,0
20165,Withdrawal,cw,0,0
20166,Withdrawal,cw,0,1
20167,Withdrawal,cw,0,1
20168,Withdrawal,cw,0,1
20169,Withdrawal,cw,0,1
20170,Withdrawal,cw,0,1
20171,Withdrawal,cw,0,1
20172,Withdrawal,cw,0,1
20173,Withdrawal,cw,0,1
20174,Withdrawal,cw,0,1
20175,Withdrawal,cw,0,1
20176,Withdrawal,cw,0,1
20177,Withdrawal,cw,0,1
20194,Withdrawal,cw,1,0
20195,Withdrawal,cw,1,0
20196,Withdrawal,cw,0,0
20197,Withdrawal,cw,1,0
20198,Withdrawal,cw,0,0
20199,Withdrawal,cw,1,1
20200,Withdrawal,cw,1,1
20201,Withdrawal,cw,0,0
20202,Withdrawal,cw,0,1
20203,Withdrawal,cw,0,0
20204,Withdrawal,cw,0,0
20205,Withdrawal,cw,1,1
20206,Withdrawal,cw,1,0
20207,Withdrawal,cw,1,0
20208,Withdrawal,cw,1,0
20209,Withdrawal,cw,1,0
20210,Withdrawal,cw,0,0
20211,Withdrawal,cw,1,1
20212,Withdrawal,cw,0,1
20213,Credit,cic,0,0
20214,Withdrawal,cw,0,0
20215,Withdrawal,cw,0,0
20216,Withdrawal,cw,0,0
20217,Withdrawal,cw,0,0
20218,Withdrawal,cw,0,0
20219,Withdrawal,cw,0,0
20220,Withdrawal,cw,0,1
20221,Withdrawal,cw,0,1
20222,Withdrawal,cw,1,1
20223,Withdrawal,cw,0,1
20224,Withdrawal,cw,0,2
20225,Withdrawal,cw,1,1
20226,Withdrawal,cw,0,1
20227,Withdrawal,cw,0,1
20228,Withdrawal,cw,0,1
20229,Withdrawal,cw,0,1
20230,Withdrawal,cw,1,1
20231,Withdrawal,cw,0,1
20232,Withdrawal,cw,2,1
29899,Credit,cic,0,0
29900,Credit,cic,0,0
29901,Credit,cic,0,0
29902,Credit,cic,0,0
29903,Credit,cic,0,0
29904,Credit,cic,1,1
29905,Credit,cic,0,0
29906,Credit,cic,0,0
29907,Credit,cic,0,0
29908,Credit,cic,0,0
29909,Credit,cic,0,1
29910,Credit,cic,1,1
29911,Credit,cic,0,1
29912,Credit,cic,0,0
29913,Credit,cic,0,0
29914,Credit,cic,0,0
29915,Credit,cic,0,1
29916,Credit,cic,1,1
29917,Credit,cic,0,1
29918,Credit,cic,0,1
29919,Credit,cic,0,1
29920,Credit,cic,0,1
29921,Credit,cic,0,1
29922,Credit,cic,1,1
29935,Withdrawal,Remittance,0,0
29936,Withdrawal,Remittance,0,0
29937,Withdrawal,Remittance,0,0
29938,Withdrawal,Remittance,0,0
29939,Withdrawal,Remittance,0,0
29940,Withdrawal,Remittance,0,0
29941,Withdrawal,Remittance,0,0
29942,Withdrawal,Remittance,0,0
29943,Withdrawal,Remittance,0,0
29944,Withdrawal,Remittance,0,0
29945,Withdrawal,Remittance,0,0
29946,Withdrawal,Remittance,0,0
29947,Withdrawal,Remittance,0,0
29948,Withdrawal,Remittance,0,0
29949,Withdrawal,Remittance,0,0
29950,Withdrawal,Remittance,0,0
29951,Withdrawal,Remittance,0,0
29952,Withdrawal,Remittance,0,0
29953,Withdrawal,Remittance,0,0
29954,Withdrawal,Remittance,0,0
29955,Withdrawal,Remittance,0,0
29956,Withdrawal,Remittance,0,0
29957,Withdrawal,Remittance,0,0
29958,Withdrawal,Remittance,0,0
29971,Withdrawal,Remittance,0,0
29972,Withdrawal,Remittance,0,0
29973,Withdrawal,Remittance,0,0
29974,Withdrawal,Remittance,0,0
29975,Withdrawal,Remittance,0,0
29976,Withdrawal,Remittance,0,1
29977,Withdrawal,Remittance,0,0
29978,Withdrawal,Remittance,0,0
29979,Withdrawal,Remittance,0,0
29980,Withdrawal,Remittance,0,0
29981,Withdrawal,Remittance,0,0
29982,Withdrawal,Remittance,0,1
29983,Withdrawal,Remittance,0,0
29984,Withdrawal,Remittance,0,0
29985,Withdrawal,Remittance,0,0
29986,Withdrawal,Remittance,0,0
29987,Withdrawal,Remittance,0,0
29988,Withdrawal,Remittance,0,0
29989,Withdrawal,Remittance,0,1
29990,Withdrawal,Remittance,0,1
29991,Withdrawal,Remittance,0,1
29992,Withdrawal,Remittance,0,1
29993,Withdrawal,Remittance,0,1
29994,Withdrawal,Remittance,0,1
30007,Withdrawal,Remittance,0,0
30008,Withdrawal,Remittance,0,0
30009,Withdrawal,Remittance,0,0
30010,Withdrawal,Remittance,0,0
30011,Withdrawal,Remittance,0,0
30012,Withdrawal,Remittance,0,0
30013,Withdrawal,Remittance,0,0
30014,Withdrawal,Remittance,0,0
30015,Withdrawal,Remittance,0,0
30016,Withdrawal,Remittance,0,0
30017,Withdrawal,Remittance,0,0
30018,Withdrawal,Remittance,0,0
30019,Withdrawal,Remittance,0,0
30020,Withdrawal,Remittance,0,0
30021,Withdrawal,Remittance,0,0
30022,Withdrawal,Remittance,0,0
30023,Withdrawal,Remittance,0,0
30024,Withdrawal,Remittance,0,0
30025,Withdrawal,Remittance,0,0
30026,Withdrawal,Remittance,0,0
30027,Withdrawal,Remittance,0,0
30028,Withdrawal,Remittance,0,0
30029,Withdrawal,Remittance,0,0
30030,Withdrawal,Remittance,0,0
30043,Withdrawal,Remittance,0,0
30044,Withdrawal,Remittance,0,0
30045,Withdrawal,Remittance,0,0
30046,Withdrawal,Remittance,0,0
30047,Withdrawal,Remittance,0,0
30048,Withdrawal,Remittance,0,0
30049,Withdrawal,Remittance,0,0
30050,Withdrawal,Remittance,0,0
30051,Withdrawal,Remittance,0,0
30052,Withdrawal,Remittance,0,0
30053,Withdrawal,Remittance,0,0
30054,Withdrawal,Remittance,0,0
30055,Withdrawal,Remittance,0,0
30056,Withdrawal,Remittance,0,0
30057,Withdrawal,Remittance,0,0
30058,Withdrawal,Remittance,0,0
30059,Withdrawal,Remittance,0,0
30060,Withdrawal,Remittance,0,0
30061,Withdrawal,Remittance,0,0
30062,Withdrawal,Remittance,0,0
30063,Withdrawal,Remittance,0,0
30064,Withdrawal,Remittance,0,0
30065,Withdrawal,Remittance,0,0
30066,Withdrawal,Remittance,0,0
30079,Withdrawal,cw,0,0
30080,Withdrawal,cw,0,0
30081,Withdrawal,cw,0,0
30082,Withdrawal,cw,0,0
30083,Withdrawal,cw,0,0
30084,Withdrawal,cw,0,0
30085,Withdrawal,cw,0,0
30086,Withdrawal,Remittance,0,0
30087,Withdrawal,Remittance,0,0
30088,Withdrawal,Remittance,0,0
30089,Withdrawal,Remittance,0,0
30090,Withdrawal,Remittance,0,0
30091,Withdrawal,Remittance,0,0
30092,Withdrawal,Remittance,0,0
30093,Withdrawal,Remittance,0,0
30094,Withdrawal,Remittance,0,0
30095,Withdrawal,Remittance,0,0
30096,Withdrawal,Remittance,0,0
30097,Withdrawal,Remittance,0,0
30098,Withdrawal,cw,0,1
30099,Withdrawal,cw,0,0
30100,Withdrawal,cw,0,0
30101,Withdrawal,cw,0,0
30102,Withdrawal,cw,0,0
30105,Withdrawal,cw,0,0
30107,Withdrawal,cw,0,0
30108,Withdrawal,cw,0,0
30110,Withdrawal,cw,0,1
30111,Withdrawal,ccw,0,1
30116,Withdrawal,cw,0,0
30117,Withdrawal,cw,0,0
30118,Withdrawal,cw,0,0
30119,Withdrawal,cw,0,0
30120,Withdrawal,cw,0,0
30121,Withdrawal,cw,0,0
30122,Withdrawal,cw,0,0
30123,Withdrawal,ccw,0,0
30124,Withdrawal,ccw,0,0
30138,Withdrawal,cw,0,0
30139,Withdrawal,cw,0,0
30140,Withdrawal,cw,0,0
30141,Withdrawal,cw,0,0
30142,Withdrawal,cw,0,0
30143,Withdrawal,cw,0,0
30144,Withdrawal,cw,0,0
30145,Withdrawal,cw,0,0
30146,Withdrawal,cw,0,0
30147,Withdrawal,cw,0,0
30148,Withdrawal,cw,0,0
30149,Withdrawal,cw,0,0
30150,Withdrawal,cw,0,0
30151,Withdrawal,cw,0,0
30152,Withdrawal,cw,0,0
30153,Withdrawal,cw,0,0
30154,Withdrawal,cw,0,0
30155,Withdrawal,cw,0,0
30156,Withdrawal,cw,0,0
30157,Withdrawal,cw,0,0
30158,Withdrawal,cw,0,0
30159,Withdrawal,cw,0,0
30160,Withdrawal,cw,0,0
30169,Withdrawal,cw,0,0
30170,Withdrawal,cw,0,0
30171,Withdrawal,cw,0,0
30172,Withdrawal,cw,0,0
30173,Credit,cic,0,0
30174,Withdrawal,cw,0,0
30175,Withdrawal,cw,0,0
30176,Withdrawal,cw,0,0
30177,Withdrawal,cw,0,0
30178,Withdrawal,cw,0,0
30179,Withdrawal,cw,0,0
30180,Withdrawal,cw,0,0
30181,Withdrawal,cw,0,0
30182,Withdrawal,cw,0,0
30183,Withdrawal,cw,0,0
30184,Withdrawal,cw,0,0
30185,Withdrawal,ccw,0,0
30186,Withdrawal,cw,0,0
30187,Withdrawal,cw,0,0
30188,Withdrawal,ccw,0,0
30189,Withdrawal,cw,0,0
30190,Withdrawal,cw,0,0
31999,Credit,cic,0,0
32000,Credit,cic,0,1
32001,Credit,cic,1,1
32002,Credit,cic,2,2
32003,Credit,cic,0,1
32004,Credit,cic,0,1
32005,Credit,cic,1,1
32006,Credit,cic,0,1
32007,Credit,cic,2,2
32008,Credit,cic,1,1
32009,Credit,cic,0,1
32010,Credit,cic,1,1
32011,Credit,cic,1,2
32012,Credit,cic,1,1
32013,Credit,cic,2,1
32014,Credit,cic,1,1
32015,Credit,cic,1,1
32016,Credit,cic,2,1
32017,Credit,cic,2,1
32018,Credit,cic,1,1
32019,Credit,cic,2,1
32020,Credit,cic,1,1
32021,Credit,cic,0,1
32022,Credit,cic,1,0
32038,Withdrawal,cw,0,0
32039,Withdrawal,cw,0,1
32040,Withdrawal,cw,0,0
32041,Withdrawal,cw,0,0
32042,Withdrawal,cw,0,0
32043,Withdrawal,cw,0,0
32044,Withdrawal,cw,0,0
32045,Withdrawal,cw,0,0
32046,Withdrawal,cw,0,0
32047,Withdrawal,Remittance,0,0
32048,Withdrawal,cw,0,0
32049,Withdrawal,Remittance,0,1
32050,Withdrawal,Remittance,0,1
32051,Withdrawal,Remittance,0,1
32052,Withdrawal,Remittance,0,0
32053,Withdrawal,Remittance,0,1
32054,Withdrawal,Remittance,0,1
32055,Withdrawal,Remittance,0,1
32056,Withdrawal,Remittance,0,1
32057,Withdrawal,Remittance,0,0
32058,Withdrawal,Remittance,0,0
32062,VYBER,cw,1,0
32063,VYBER,cw,0,0
32064,VYBER,cw,1,1
32066,VYBER,cw,0,0
32068,VYBER,cw,0,0
32069,VYBER,cw,0,0
32072,VYBER,cw,1,1
32073,VYBER,cw,0,1
32074,VYBER,cw,0,1
32075,VYBER,cw,0,0
32076,VYBER,cw,1,1
32077,VYBER,cw,0,0
32078,VYBER,cw,0,0
32079,VYBER,cw,0,0
32080,VYBER,cw,0,0
32081,VYBER,cw,0,1
32082,VYBER,cw,0,0
32084,Withdrawal,cw,0,0
32085,Withdrawal,cw,0,0
32098,Withdrawal,cw,0,0
32101,Withdrawal,cw,0,0
32102,Withdrawal,cw,0,0
32107,Withdrawal,cw,0,1
32108,Withdrawal,cw,0,0
32110,Withdrawal,cw,0,1
32112,Withdrawal,cw,0,1
32113,Withdrawal,cw,0,1
32114,Withdrawal,cw,0,1
32115,Withdrawal,cw,0,0
32116,Withdrawal,cw,0,0
32133,Withdrawal,cw,0,1
32134,Withdrawal,cw,0,1
32135,Withdrawal,cw,0,0
32136,Withdrawal,cw,0,1
32137,Withdrawal,cw,0,0
32138,Withdrawal,cw,0,0
32139,Withdrawal,cw,0,0
32140,Withdrawal,cw,0,0
32141,Withdrawal,cw,0,0
32142,Withdrawal,cw,0,0
32143,Withdrawal,cw,0,0
32144,Withdrawal,cw,0,1
32145,Withdrawal,cw,0,1
32146,Withdrawal,cw,0,0
32147,Withdrawal,cw,0,0
32148,Withdrawal,cw,0,1
32149,Withdrawal,cw,0,1
32150,Withdrawal,cw,0,1
32151,Withdrawal,cw,0,0
32152,Withdrawal,cw,0,0
32162,Withdrawal,cw,0,0
32163,Withdrawal,cw,1,1
32164,Withdrawal,cw,2,1
32165,Withdrawal,cw,0,0
32166,Withdrawal,cw,1,1
32167,Withdrawal,cw,0,0
32168,Withdrawal,cw,0,0
32169,Withdrawal,cw,0,1
32170,Withdrawal,cw,1,1
32171,Withdrawal,cw,0,0
32172,Credit,cic,1,0
32173,Credit,cic,0,0
32174,Credit,cic,0,0
32175,Credit,cic,0,0
32176,Credit,cic,0,0
32177,Withdrawal,cw,0,0
32178,Withdrawal,cw,0,1
32179,Withdrawal,cw,2,1
32180,Withdrawal,cw,0,0
32181,Withdrawal,cw,0,0
32182,Credit,cic,0,0
32183,Withdrawal,cw,1,1
32184,Withdrawal,cw,0,1
32185,Withdrawal,cw,0,1
32186,Withdrawal,cw,0,0
32187,Withdrawal,cw,0,1
32647,Credit,cic,1,1
32648,Credit,cic,1,0
32649,Credit,cic,1,1
32667,Withdrawal,cw,0,0
32668,Withdrawal,cw,0,0
32669,Withdrawal,cw,0,0
32670,Withdrawal,cw,0,0
32671,Withdrawal,cw,0,0
32672,Withdrawal,cw,0,0
32673,Withdrawal,Remittance,0,0
32681,VYBER,cw,0,0
32686,Withdrawal,cw,0,0
32688,Withdrawal,cw,0,0
32697,Withdrawal,cw,0,0
32698,Withdrawal,cw,0,0
32716,Withdrawal,cw,0,0
32717,Withdrawal,cw,0,0
32718,Withdrawal,cw,0,0
32719,Withdrawal,cw,0,0
32720,Withdrawal,cw,0,0
32721,Withdrawal,cw,0,0
32722,Withdrawal,cw,0,0
32728,Withdrawal,cw,1,0
32729,Withdrawal,cw,0,0
32730,Withdrawal,cw,0,0
32731,Withdrawal,cw,1,0
32732,Withdrawal,cw,0,0
32733,Withdrawal,cw,0,0
32734,Credit,cic,0,0
32735,Credit,cic,0,0
32736,Withdrawal,cw,0,0
32737,Credit,cic,0,0
32738,Credit,cic,0,0
32739,Credit,cic,0,0
34089,Credit,cic,1,1
34090,Credit,cic,1,1
34091,Credit,cic,1,1
34092,Credit,cic,1,1
34093,Credit,cic,1,1
34094,Credit,cic,1,1
34095,Credit,cic,1,1
34096,Credit,cic,1,1
34097,Credit,cic,1,1
34098,Credit,cic,1,1
34099,Credit,cic,1,0
34100,Credit,cic,1,1
34101,Credit,cic,1,1
34102,Credit,cic,1,1
34103,Credit,cic,1,1
34104,Credit,cic,1,1
34105,Credit,cic,1,0
34106,Credit,cic,1,1
34107,Credit,cic,1,0
34108,Credit,cic,1,0
34109,Credit,cic,1,1
34110,Credit,cic,1,1
34111,Credit,cic,1,1
34112,Credit,cic,1,1
34125,Withdrawal,Remittance,0,0
34126,Withdrawal,Remittance,0,0
34127,Withdrawal,Remittance,0,0
34128,Withdrawal,Remittance,0,0
34129,Withdrawal,Remittance,0,0
34130,Withdrawal,Remittance,0,0
34131,Withdrawal,Remittance,0,0
34132,Withdrawal,Remittance,0,0
34133,Withdrawal,Remittance,0,1
34134,Withdrawal,Remittance,0,1
34135,Withdrawal,Remittance,0,0
34136,Withdrawal,Remittance,0,0
34137,Withdrawal,Remittance,0,1
34138,Withdrawal,Remittance,0,0
34139,Withdrawal,Remittance,0,0
34140,Withdrawal,Remittance,0,0
34141,Withdrawal,Remittance,0,1
34142,Withdrawal,Remittance,0,0
34143,Withdrawal,Remittance,0,0
34144,Withdrawal,Remittance,0,0
34145,Withdrawal,Remittance,0,0
34146,Withdrawal,Remittance,0,0
34147,Withdrawal,Remittance,0,0
34148,Withdrawal,Remittance,0,0
34161,Withdrawal,Remittance,0,0
34162,Withdrawal,Remittance,0,0
34163,Withdrawal,Remittance,0,0
34164,Withdrawal,Remittance,0,0
34165,Withdrawal,Remittance,0,0
34166,Withdrawal,Remittance,0,0
34167,Withdrawal,Remittance,0,0
34168,Withdrawal,Remittance,0,0
34169,Withdrawal,Remittance,0,1
34170,Withdrawal,Remittance,0,1
34171,Withdrawal,Remittance,0,0
34172,Withdrawal,Remittance,0,0
34173,Withdrawal,Remittance,0,0
34174,Withdrawal,Remittance,0,0
34175,Withdrawal,Remittance,0,0
34176,Withdrawal,Remittance,0,0
34177,Withdrawal,Remittance,0,0
34178,Withdrawal,Remittance,0,0
34179,Withdrawal,Remittance,0,0
34180,Withdrawal,Remittance,0,0
34181,Withdrawal,Remittance,0,0
34182,Withdrawal,Remittance,0,0
34183,Withdrawal,Remittance,0,0
34184,Withdrawal,Remittance,0,0
34197,Withdrawal,cw,0,0
34198,Withdrawal,cw,0,0
34199,Withdrawal,cw,0,1
34200,Withdrawal,cw,0,0
34201,Withdrawal,cw,0,0
34202,Withdrawal,cw,0,0
34203,Withdrawal,cw,0,0
34204,Withdrawal,cw,0,0
34205,Withdrawal,Remittance,0,0
34206,Withdrawal,Remittance,0,0
34207,Withdrawal,Remittance,0,0
34208,Withdrawal,Remittance,0,0
34209,Withdrawal,Remittance,0,0
34210,Withdrawal,Remittance,0,0
34211,Withdrawal,Remittance,0,0
34212,Withdrawal,Remittance,0,0
34213,Withdrawal,Remittance,0,0
34214,Withdrawal,Remittance,0,0
34215,Withdrawal,Remittance,0,0
34216,Withdrawal,Remittance,0,0
34217,Withdrawal,Remittance,0,0
34218,Withdrawal,Remittance,0,0
34219,Withdrawal,Remittance,0,0
34220,Withdrawal,Remittance,0,0
34222,Withdrawal,cw,0,0
34223,Withdrawal,cw,2,0
34230,Withdrawal,cw,0,0
34231,Withdrawal,cw,0,0
34232,Withdrawal,cw,0,0
34233,Withdrawal,cw,0,0
34234,Withdrawal,cw,0,0
34235,Withdrawal,cw,0,0
34236,Withdrawal,cw,0,1
34237,Withdrawal,cw,0,0
34238,Withdrawal,cw,0,0
34239,Withdrawal,cw,0,0
34240,Withdrawal,cw,0,1
34241,Withdrawal,cw,0,1
34245,Withdrawal,cw,0,1
34246,Withdrawal,cw,0,0
34247,Withdrawal,cw,0,1
34248,Withdrawal,cw,0,0
34249,Withdrawal,ccw,0,1
34250,Withdrawal,ccw,0,0
34251,Withdrawal,ccw,0,0
34252,Withdrawal,cw,0,0
34253,Withdrawal,ccw,0,0
34254,Withdrawal,cw,0,0
